cell_id,task,condition,run_idx,phase,model_short_name,persona_or_neutral,model_id_used,used_fallback,attempts,latency_ms,timestamp_iso,prompt_tokens,completion_tokens,cost_usd
C_N_run5,C,N,5,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,14670,2026-05-21T10:25:50.161002,896,951,0.03301
C_N_run5,C,N,5,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,25538,2026-05-21T10:26:04.898275,931,2496,0.031814
C_N_run5,C,N,5,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,1,8194,2026-05-21T10:26:30.507890,888,300,0.0006472800000000001
C_N_run5,C,N,5,phase4_ratings,M5,neutral,moonshotai/kimi-k2.5,True,5,127659,2026-05-21T10:26:38.780195,887,6524,0.0127504
C_P_run1,C,P,1,phase1_freeresponse,M1,E,anthropic/claude-opus-4.7,False,1,17874,2026-05-21T08:35:16.596361,907,743,0.023110000000000002
C_P_run1,C,P,1,phase1_freeresponse,M2,H,openai/gpt-5.5,False,1,14632,2026-05-21T08:35:34.522964,552,498,0.0177
C_P_run1,C,P,1,phase1_freeresponse,M3,C,google/gemini-3.1-pro-preview,False,1,21755,2026-05-21T08:35:49.209458,568,1480,0.018896000000000003
C_P_run1,C,P,1,phase1_freeresponse,M4,Q,deepseek/deepseek-v4-pro,False,1,49051,2026-05-21T08:36:11.014469,550,1238,0.0013163100000000002
C_P_run1,C,P,1,phase1_freeresponse,M5,S,moonshotai/kimi-k2.6,False,1,92931,2026-05-21T08:37:00.117118,555,1574,0.00589841
C_P_run1,C,P,1,phase3_constructs,M1,E,anthropic/claude-opus-4.7,False,1,3894,2026-05-21T08:38:33.109426,996,175,0.009355
C_P_run1,C,P,1,phase3_constructs,M2,H,openai/gpt-5.5,False,1,17721,2026-05-21T08:38:37.057656,617,592,0.020845000000000002
C_P_run1,C,P,1,phase3_constructs,M3,C,google/gemini-3.1-pro-preview,False,1,20977,2026-05-21T08:38:54.829739,614,1996,0.02518
C_P_run1,C,P,1,phase3_constructs,M4,Q,deepseek/deepseek-v4-flash,True,4,14595,2026-05-21T08:39:15.862842,608,2231,0.00056784
C_P_run1,C,P,1,phase3_constructs,M5,S,moonshotai/kimi-k2.5,True,4,73468,2026-05-21T08:42:11.873153,619,2642,0.0052674
C_P_run1,C,P,1,phase4_ratings,M1,E,anthropic/claude-opus-4.7,False,1,9495,2026-05-21T08:49:18.566483,1883,843,0.030490000000000003
C_P_run1,C,P,1,phase4_ratings,M2,H,openai/gpt-5.5,False,1,25462,2026-05-21T08:49:28.116003,1171,1739,0.058025
C_P_run1,C,P,1,phase4_ratings,M3,C,google/gemini-3.1-pro-preview,False,1,29268,2026-05-21T08:49:53.635938,1213,2496,0.032378
C_P_run1,C,P,1,phase4_ratings,M4,Q,deepseek/deepseek-v4-pro,False,3,93175,2026-05-21T08:50:22.955331,1160,3204,0.00329208
C_P_run1,C,P,1,phase4_ratings,M5,S,moonshotai/kimi-k2.6,False,3,398858,2026-05-21T08:53:56.975931,1158,9362,0.03351872
C_P_run2,C,P,2,phase1_freeresponse,M1,E,anthropic/claude-opus-4.7,False,1,17873,2026-05-21T10:36:39.826825,907,766,0.023685
C_P_run2,C,P,2,phase1_freeresponse,M2,H,openai/gpt-5.5,False,1,15700,2026-05-21T10:36:57.786080,552,544,0.01908
C_P_run2,C,P,2,phase1_freeresponse,M3,C,google/gemini-3.1-pro-preview,False,1,21308,2026-05-21T10:37:13.598115,568,1597,0.0203
C_P_run2,C,P,2,phase1_freeresponse,M4,Q,deepseek/deepseek-v4-pro,False,1,23933,2026-05-21T10:37:35.029446,550,1191,0.0012754200000000002
C_P_run2,C,P,2,phase1_freeresponse,M5,S,moonshotai/kimi-k2.6,False,1,91109,2026-05-21T10:37:59.119474,555,1874,0.00694541
C_P_run2,C,P,2,phase3_constructs,M1,E,anthropic/claude-opus-4.7,False,1,4703,2026-05-21T10:39:30.395610,1073,190,0.010115
C_P_run2,C,P,2,phase3_constructs,M2,H,openai/gpt-5.5,False,1,13486,2026-05-21T10:39:35.266898,682,587,0.02102
C_P_run2,C,P,2,phase3_constructs,M3,C,google/gemini-3.1-pro-preview,False,1,21414,2026-05-21T10:39:48.862701,684,1996,0.025320000000000002
C_P_run2,C,P,2,phase3_constructs,M4,Q,deepseek/deepseek-v4-pro,False,3,63168,2026-05-21T10:40:10.393696,676,2116,0.00213498
C_P_run2,C,P,2,phase4_ratings,M1,E,anthropic/claude-opus-4.7,False,1,8325,2026-05-21T10:47:21.697405,1846,663,0.025805
C_P_run2,C,P,2,phase4_ratings,M2,H,openai/gpt-5.5,False,1,41610,2026-05-21T10:47:30.120796,1153,2422,0.07842500000000001
C_P_run2,C,P,2,phase4_ratings,M3,C,google/gemini-3.1-pro-preview,False,1,19800,2026-05-21T10:48:11.832745,1197,2496,0.032346
C_P_run2,C,P,2,phase4_ratings,M4,Q,deepseek/deepseek-v4-pro,False,2,200514,2026-05-21T10:48:31.887922,1139,6617,0.006252255
C_P_run2,C,P,2,phase4_ratings,M5,S,moonshotai/kimi-k2.5,True,4,147705,2026-05-21T10:53:26.151725,1137,6782,0.0133406
C_P_run3,C,P,3,phase1_freeresponse,M1,E,anthropic/claude-opus-4.7,False,1,17699,2026-05-21T11:01:28.188227,907,809,0.02476
C_P_run3,C,P,3,phase1_freeresponse,M2,H,openai/gpt-5.5,False,1,18576,2026-05-21T11:01:45.979362,552,668,0.0228
C_P_run3,C,P,3,phase1_freeresponse,M3,C,google/gemini-3.1-pro-preview,False,1,20603,2026-05-21T11:02:04.640097,568,1879,0.023684000000000004
C_P_run3,C,P,3,phase1_freeresponse,M4,Q,deepseek/deepseek-v4-pro,False,1,56253,2026-05-21T11:02:25.315833,550,1699,0.0017173800000000001
C_P_run3,C,P,3,phase1_freeresponse,M5,S,moonshotai/kimi-k2.6,False,1,83262,2026-05-21T11:03:21.638527,554,3040,0.011014020000000001
C_P_run3,C,P,3,phase3_constructs,M1,E,anthropic/claude-opus-4.7,False,1,4558,2026-05-21T11:04:45.002841,999,210,0.010245
C_P_run3,C,P,3,phase3_constructs,M2,H,openai/gpt-5.5,False,1,13389,2026-05-21T11:04:49.654617,644,588,0.02086
C_P_run3,C,P,3,phase3_constructs,M3,C,google/gemini-3.1-pro-preview,False,1,25329,2026-05-21T11:05:03.131001,641,1996,0.025234
C_P_run3,C,P,3,phase3_constructs,M4,Q,deepseek/deepseek-v4-flash,True,4,18492,2026-05-21T11:05:28.554795,633,2427,0.000614544
C_P_run3,C,P,3,phase4_ratings,M1,E,anthropic/claude-opus-4.7,False,1,4730,2026-05-21T11:14:22.737722,1364,363,0.015895
C_P_run3,C,P,3,phase4_ratings,M2,H,openai/gpt-5.5,False,1,12756,2026-05-21T11:14:27.562046,875,821,0.029005
C_P_run3,C,P,3,phase4_ratings,M3,C,google/gemini-3.1-pro-preview,False,1,21572,2026-05-21T11:14:40.416063,902,2496,0.031756
C_P_run3,C,P,3,phase4_ratings,M4,Q,deepseek/deepseek-v4-pro,False,2,75291,2026-05-21T11:15:02.083278,861,2804,0.002814015
C_P_run4,C,P,4,phase1_freeresponse,M1,E,anthropic/claude-opus-4.7,False,1,17754,2026-05-21T11:22:07.524997,907,761,0.02356
C_P_run4,C,P,4,phase1_freeresponse,M2,H,openai/gpt-5.5,False,1,14542,2026-05-21T11:22:25.375772,552,556,0.01944
C_P_run4,C,P,4,phase1_freeresponse,M3,C,google/gemini-3.1-pro-preview,False,1,18475,2026-05-21T11:22:39.997656,568,1747,0.0221
C_P_run4,C,P,4,phase1_freeresponse,M4,Q,deepseek/deepseek-v4-pro,False,1,28337,2026-05-21T11:22:58.550414,550,1255,0.0013311000000000002
C_P_run4,C,P,4,phase1_freeresponse,M5,S,moonshotai/kimi-k2.6,False,1,8500,2026-05-21T11:23:26.978019,555,1525,0.0057274
C_P_run4,C,P,4,phase3_constructs,M1,E,anthropic/claude-opus-4.7,False,1,6780,2026-05-21T11:23:35.558019,1110,347,0.014225000000000002
C_P_run4,C,P,4,phase3_constructs,M2,H,openai/gpt-5.5,False,1,13654,2026-05-21T11:23:42.432936,704,606,0.0217
C_P_run4,C,P,4,phase3_constructs,M3,C,google/gemini-3.1-pro-preview,False,1,22437,2026-05-21T11:23:56.188808,697,1996,0.025346
C_P_run4,C,P,4,phase3_constructs,M4,Q,deepseek/deepseek-v4-flash,True,4,45411,2026-05-21T11:24:18.696658,692,6143,0.0014535359999999998
C_P_run4,C,P,4,phase4_ratings,M1,E,anthropic/claude-opus-4.7,False,1,6748,2026-05-21T11:33:45.803298,1665,543,0.021900000000000003
C_P_run4,C,P,4,phase4_ratings,M2,H,openai/gpt-5.5,False,1,21131,2026-05-21T11:33:52.617358,1060,1333,0.04529
C_P_run4,C,P,4,phase4_ratings,M3,C,google/gemini-3.1-pro-preview,False,1,24993,2026-05-21T11:34:13.821887,1092,2496,0.032136
C_P_run4,C,P,4,phase4_ratings,M4,Q,deepseek/deepseek-v4-pro,False,1,177583,2026-05-21T11:34:38.899495,1040,6495,0.0061030500000000005
C_P_run4,C,P,4,phase4_ratings,M5,S,moonshotai/kimi-k2.5,True,4,111111,2026-05-21T11:37:36.557900,1046,6594,0.012947
C_P_run5,C,P,5,phase1_freeresponse,M1,E,anthropic/claude-opus-4.7,False,1,17560,2026-05-21T11:43:32.475704,907,775,0.02391
C_P_run5,C,P,5,phase1_freeresponse,M2,H,openai/gpt-5.5,False,1,14845,2026-05-21T11:43:50.145314,552,572,0.01992
C_P_run5,C,P,5,phase1_freeresponse,M3,C,google/gemini-3.1-pro-preview,False,1,16382,2026-05-21T11:44:05.078670,568,1755,0.022196
C_P_run5,C,P,5,phase1_freeresponse,M4,Q,deepseek/deepseek-v4-pro,False,1,40889,2026-05-21T11:44:21.562708,550,1529,0.00156948
C_P_run5,C,P,5,phase1_freeresponse,M5,S,moonshotai/kimi-k2.6,False,1,26429,2026-05-21T11:45:02.534245,555,2438,0.00891377
C_P_run5,C,P,5,phase3_constructs,M1,E,anthropic/claude-opus-4.7,False,1,3683,2026-05-21T11:45:29.049407,1143,179,0.010190000000000001
C_P_run5,C,P,5,phase3_constructs,M2,H,openai/gpt-5.5,False,1,15313,2026-05-21T11:45:32.808513,707,597,0.021445
C_P_run5,C,P,5,phase3_constructs,M3,C,google/gemini-3.1-pro-preview,False,1,19628,2026-05-21T11:45:48.215422,700,1996,0.025352
C_P_run5,C,P,5,phase3_constructs,M4,Q,deepseek/deepseek-v4-pro,False,1,60482,2026-05-21T11:46:08.110202,692,2969,0.00288405
C_P_run5,C,P,5,phase3_constructs,M5,S,moonshotai/kimi-k2.5,True,5,385638,2026-05-21T11:47:08.858493,709,14383,0.0276113
C_P_run5,C,P,5,phase4_ratings,M1,E,anthropic/claude-opus-4.7,False,1,10725,2026-05-21T11:57:48.727336,2018,843,0.031164999999999998
C_P_run5,C,P,5,phase4_ratings,M2,H,openai/gpt-5.5,False,1,35932,2026-05-21T11:57:59.606594,1256,2257,0.07399
C_P_run5,C,P,5,phase4_ratings,M3,C,google/gemini-3.1-pro-preview,False,1,25415,2026-05-21T11:58:35.668918,1302,2496,0.032556
C_P_run5,C,P,5,phase4_ratings,M4,Q,deepseek/deepseek-v4-pro,False,1,91640,2026-05-21T11:59:01.497660,1233,3396,0.003490875
C_P_run5,C,P,5,phase4_ratings,M5,S,moonshotai/kimi-k2.6,False,3,396841,2026-05-21T12:00:34.218179,1238,8254,0.0297102
D_N_run1,D,N,1,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,17774,2026-05-21T12:09:07.792895,1349,836,0.027645000000000003
D_N_run1,D,N,1,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,13778,2026-05-21T12:09:25.651291,764,662,0.02368
D_N_run1,D,N,1,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,22935,2026-05-21T12:09:39.514159,801,2434,0.03081
D_N_run1,D,N,1,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,36106,2026-05-21T12:10:02.543357,754,959,0.00116232
D_N_run1,D,N,1,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,2,31897,2026-05-21T12:10:38.746619,774,2291,0.00856061
D_N_run1,D,N,1,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,4679,2026-05-21T12:11:25.969816,1220,175,0.010475000000000002
D_N_run1,D,N,1,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,11323,2026-05-21T12:11:30.750788,748,587,0.02135
D_N_run1,D,N,1,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,19222,2026-05-21T12:11:42.165247,774,1996,0.025500000000000002
D_N_run1,D,N,1,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,2,64667,2026-05-21T12:12:01.467424,738,2115,0.00216108
D_N_run1,D,N,1,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,7535,2026-05-21T12:18:19.851377,1971,663,0.026430000000000002
D_N_run1,D,N,1,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,32457,2026-05-21T12:18:27.493940,1216,1945,0.06443
D_N_run1,D,N,1,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,16657,2026-05-21T12:19:00.066285,1283,2496,0.032518
D_N_run1,D,N,1,phase4_ratings,M4,neutral,deepseek/deepseek-v4-flash,True,4,21744,2026-05-21T12:19:16.804405,1195,3054,0.000817936
D_N_run2,D,N,2,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,19655,2026-05-21T12:49:53.331341,1349,853,0.02807
D_N_run2,D,N,2,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,14321,2026-05-21T12:50:13.087598,764,698,0.02476
D_N_run2,D,N,2,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,29674,2026-05-21T12:50:27.531815,801,2337,0.029646
D_N_run2,D,N,2,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,27805,2026-05-21T12:50:57.317462,754,1414,0.00155817
D_N_run2,D,N,2,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,71841,2026-05-21T12:51:25.215893,774,2327,0.00868625
D_N_run2,D,N,2,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,7301,2026-05-21T12:52:37.172236,1225,414,0.016475
D_N_run2,D,N,2,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,14153,2026-05-21T12:52:44.565302,732,584,0.02118
D_N_run2,D,N,2,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,22598,2026-05-21T12:52:58.830356,751,1996,0.025454
D_N_run2,D,N,2,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,96787,2026-05-21T12:53:21.660011,728,2546,0.0025317000000000004
D_N_run2,D,N,2,phase3_constructs,M5,neutral,moonshotai/kimi-k2.5,True,4,287997,2026-05-21T12:54:58.661812,738,10538,0.0203174
D_N_run2,D,N,2,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,9616,2026-05-21T13:02:37.196834,2066,843,0.031405
D_N_run2,D,N,2,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,44462,2026-05-21T13:02:46.999981,1258,2500,0.08129
D_N_run2,D,N,2,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,25430,2026-05-21T13:03:31.629418,1330,2496,0.032612
D_N_run3,D,N,3,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,18303,2026-05-21T13:16:23.460874,1349,815,0.027120000000000002
D_N_run3,D,N,3,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,16724,2026-05-21T13:16:41.962389,764,743,0.02611
D_N_run3,D,N,3,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,19156,2026-05-21T13:16:58.785600,801,2477,0.031326
D_N_run3,D,N,3,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,6336,2026-05-21T13:17:18.022126,754,380,0.00065859
D_N_run3,D,N,3,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,48211,2026-05-21T13:17:24.463252,769,2579,0.00956208
D_N_run3,D,N,3,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,4403,2026-05-21T13:18:12.777947,1166,196,0.01073
D_N_run3,D,N,3,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,13229,2026-05-21T13:18:17.261849,729,586,0.021225
D_N_run3,D,N,3,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,22454,2026-05-21T13:18:30.575610,757,1996,0.025466000000000003
D_N_run3,D,N,3,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,63338,2026-05-21T13:18:53.128028,725,2096,0.002138895
D_N_run3,D,N,3,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,8251,2026-05-21T13:24:05.408049,1886,723,0.027505
D_N_run3,D,N,3,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,40805,2026-05-21T13:24:13.755699,1193,2500,0.080965
D_N_run3,D,N,3,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,21811,2026-05-21T13:24:54.654995,1266,2496,0.032484
D_N_run3,D,N,3,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,1,16096,2026-05-21T13:25:16.558111,1179,600,0.001034865
D_N_run3,D,N,3,phase4_ratings,M5,neutral,moonshotai/kimi-k2.6,False,1,234790,2026-05-21T13:25:32.740827,1182,12036,0.042868500000000004
D_N_run4,D,N,4,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,18863,2026-05-21T13:29:27.815219,1349,918,0.029695000000000003
D_N_run4,D,N,4,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,19355,2026-05-21T13:29:46.756070,764,892,0.03058
D_N_run4,D,N,4,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,27634,2026-05-21T13:30:06.190331,801,2558,0.032298
D_N_run4,D,N,4,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,19254,2026-05-21T13:30:33.899485,754,1027,0.00122148
D_N_run4,D,N,4,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,26054,2026-05-21T13:30:53.246901,774,2020,0.0076148200000000004
D_N_run4,D,N,4,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,3698,2026-05-21T13:31:19.410064,1181,172,0.010205
D_N_run4,D,N,4,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,16088,2026-05-21T13:31:23.207322,702,617,0.02202
D_N_run4,D,N,4,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,20311,2026-05-21T13:31:39.394707,713,1996,0.025378
D_N_run4,D,N,4,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,62642,2026-05-21T13:31:59.801338,690,2091,0.00211932
D_N_run4,D,N,4,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,7474,2026-05-21T13:37:15.743209,1973,663,0.026439999999999998
D_N_run4,D,N,4,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,35235,2026-05-21T13:37:23.308549,1193,2354,0.076585
D_N_run4,D,N,4,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,19582,2026-05-21T13:37:58.636492,1254,2496,0.03246
D_N_run4,D,N,4,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,3,278737,2026-05-21T13:38:18.345309,1170,7730,0.0072340500000000005
D_N_run5,D,N,5,phase1_freeresponse,M1,neutral,anthropic/claude-opus-4.7,False,1,18132,2026-05-21T13:50:25.357113,1349,867,0.02842
D_N_run5,D,N,5,phase1_freeresponse,M2,neutral,openai/gpt-5.5,False,1,17462,2026-05-21T13:50:43.608065,764,799,0.027790000000000002
D_N_run5,D,N,5,phase1_freeresponse,M3,neutral,google/gemini-3.1-pro-preview,False,1,26485,2026-05-21T13:51:01.171496,801,2143,0.027318
D_N_run5,D,N,5,phase1_freeresponse,M4,neutral,deepseek/deepseek-v4-pro,False,1,40835,2026-05-21T13:51:27.751015,754,1025,0.00121974
D_N_run5,D,N,5,phase1_freeresponse,M5,neutral,moonshotai/kimi-k2.6,False,1,55613,2026-05-21T13:52:08.680557,774,1967,0.00742985
D_N_run5,D,N,5,phase3_constructs,M1,neutral,anthropic/claude-opus-4.7,False,1,3801,2026-05-21T13:53:04.414784,1247,186,0.010885
D_N_run5,D,N,5,phase3_constructs,M2,neutral,openai/gpt-5.5,False,1,13806,2026-05-21T13:53:08.363368,762,589,0.021480000000000003
D_N_run5,D,N,5,phase3_constructs,M3,neutral,google/gemini-3.1-pro-preview,False,1,17617,2026-05-21T13:53:22.431491,791,1996,0.025534
D_N_run5,D,N,5,phase3_constructs,M4,neutral,deepseek/deepseek-v4-pro,False,1,57919,2026-05-21T13:53:40.321048,760,2001,0.00207147
D_N_run5,D,N,5,phase4_ratings,M1,neutral,anthropic/claude-opus-4.7,False,1,6068,2026-05-21T14:00:12.821937,1793,483,0.021040000000000003
D_N_run5,D,N,5,phase4_ratings,M2,neutral,openai/gpt-5.5,False,1,34315,2026-05-21T14:00:19.106607,1100,2101,0.06853000000000001
D_N_run5,D,N,5,phase4_ratings,M3,neutral,google/gemini-3.1-pro-preview,False,1,23844,2026-05-21T14:00:53.822364,1159,2496,0.03227
D_N_run5,D,N,5,phase4_ratings,M4,neutral,deepseek/deepseek-v4-pro,False,1,34521,2026-05-21T14:01:18.496390,1093,400,0.0008234550000000001
D_P_run1,D,P,1,phase1_freeresponse,M1,H,anthropic/claude-opus-4.7,False,1,19149,2026-05-21T12:31:06.616690,1434,833,0.027995
D_P_run1,D,P,1,phase1_freeresponse,M2,C,openai/gpt-5.5,False,1,25594,2026-05-21T12:31:25.846949,809,796,0.027925000000000002
D_P_run1,D,P,1,phase1_freeresponse,M3,Q,google/gemini-3.1-pro-preview,False,1,26810,2026-05-21T12:31:51.536865,849,2528,0.032034
D_P_run1,D,P,1,phase1_freeresponse,M4,S,deepseek/deepseek-v4-pro,False,1,51838,2026-05-21T12:32:18.451822,802,1517,0.0016686600000000002
D_P_run1,D,P,1,phase1_freeresponse,M5,E,moonshotai/kimi-k2.6,False,1,74155,2026-05-21T12:33:10.388740,823,2644,0.009828350000000001
D_P_run1,D,P,1,phase3_constructs,M1,H,anthropic/claude-opus-4.7,False,1,4024,2026-05-21T12:34:24.633054,1164,178,0.010270000000000001
D_P_run1,D,P,1,phase3_constructs,M2,C,openai/gpt-5.5,False,1,34171,2026-05-21T12:34:28.729124,710,1628,0.05239
D_P_run1,D,P,1,phase3_constructs,M3,Q,google/gemini-3.1-pro-preview,False,1,22594,2026-05-21T12:35:02.987752,713,1996,0.025378
D_P_run1,D,P,1,phase3_constructs,M4,S,deepseek/deepseek-v4-pro,False,1,46612,2026-05-21T12:35:25.651356,704,1555,0.00165909
D_P_run1,D,P,1,phase4_ratings,M1,H,anthropic/claude-opus-4.7,False,1,7459,2026-05-21T12:41:12.906142,1898,663,0.026064999999999998
D_P_run1,D,P,1,phase4_ratings,M2,C,openai/gpt-5.5,False,1,29859,2026-05-21T12:41:20.453213,1169,1793,0.05963500000000001
D_P_run1,D,P,1,phase4_ratings,M3,Q,google/gemini-3.1-pro-preview,False,1,24951,2026-05-21T12:41:50.414959,1206,2496,0.032364
D_P_run1,D,P,1,phase4_ratings,M4,S,deepseek/deepseek-v4-pro,False,2,120288,2026-05-21T12:42:15.468487,1152,6893,0.00649803
D_P_run1,D,P,1,phase4_ratings,M5,E,moonshotai/kimi-k2.5,True,4,143806,2026-05-21T12:44:59.544895,1157,7887,0.0154481
D_P_run2,D,P,2,phase1_freeresponse,M1,H,anthropic/claude-opus-4.7,False,1,19600,2026-05-21T14:08:25.562662,1434,805,0.027295
D_P_run2,D,P,2,phase1_freeresponse,M2,C,openai/gpt-5.5,False,1,23290,2026-05-21T14:08:45.279308,809,823,0.028735
D_P_run2,D,P,2,phase1_freeresponse,M3,Q,google/gemini-3.1-pro-preview,False,1,23996,2026-05-21T14:09:08.671312,849,2174,0.027785999999999998
D_P_run2,D,P,2,phase1_freeresponse,M4,S,deepseek/deepseek-v4-pro,False,1,39450,2026-05-21T14:09:32.780255,802,2014,0.00210105
D_P_run2,D,P,2,phase1_freeresponse,M5,E,moonshotai/kimi-k2.6,False,1,179722,2026-05-21T14:10:12.363247,825,2821,0.01044754
D_P_run2,D,P,2,phase3_constructs,M1,H,anthropic/claude-opus-4.7,False,1,5683,2026-05-21T14:13:12.207788,1116,213,0.010905000000000001
D_P_run2,D,P,2,phase3_constructs,M2,C,openai/gpt-5.5,False,1,11596,2026-05-21T14:13:17.999564,686,531,0.01936
D_P_run2,D,P,2,phase3_constructs,M3,Q,google/gemini-3.1-pro-preview,False,1,24994,2026-05-21T14:13:29.699974,699,1996,0.02535
D_P_run2,D,P,2,phase3_constructs,M4,S,deepseek/deepseek-v4-pro,False,1,46542,2026-05-21T14:13:54.793579,688,1635,0.00172173
D_P_run2,D,P,2,phase4_ratings,M1,H,anthropic/claude-opus-4.7,False,1,8217,2026-05-21T14:18:41.672000,1895,663,0.02605
D_P_run2,D,P,2,phase4_ratings,M2,C,openai/gpt-5.5,False,1,41334,2026-05-21T14:18:50.031855,1166,2500,0.08083
D_P_run2,D,P,2,phase4_ratings,M3,Q,google/gemini-3.1-pro-preview,False,1,22573,2026-05-21T14:19:31.485060,1213,2496,0.032378
D_P_run2,D,P,2,phase4_ratings,M4,S,deepseek/deepseek-v4-flash,True,5,27172,2026-05-21T14:19:54.163664,1167,3840,0.000990864
D_P_run3,D,P,3,phase1_freeresponse,M1,H,anthropic/claude-opus-4.7,False,1,20356,2026-05-21T14:29:41.366810,1434,779,0.026645
D_P_run3,D,P,3,phase1_freeresponse,M2,C,openai/gpt-5.5,False,1,38984,2026-05-21T14:30:01.837279,809,919,0.031615000000000004
D_P_run3,D,P,3,phase1_freeresponse,M3,Q,google/gemini-3.1-pro-preview,False,1,28356,2026-05-21T14:30:40.933011,849,2625,0.033198
D_P_run3,D,P,3,phase1_freeresponse,M4,S,deepseek/deepseek-v4-pro,False,1,70181,2026-05-21T14:31:09.401233,802,1788,0.0019044300000000001
D_P_run3,D,P,3,phase1_freeresponse,M5,E,moonshotai/kimi-k2.6,False,3,25383,2026-05-21T14:32:19.677152,823,1917,0.007291120000000001
D_P_run3,D,P,3,phase3_constructs,M1,H,anthropic/claude-opus-4.7,False,1,4976,2026-05-21T14:34:17.138047,1209,197,0.01097
D_P_run3,D,P,3,phase3_constructs,M2,C,openai/gpt-5.5,False,1,25247,2026-05-21T14:34:22.210351,727,1105,0.036785
D_P_run3,D,P,3,phase3_constructs,M3,Q,google/gemini-3.1-pro-preview,False,1,17650,2026-05-21T14:34:47.565081,732,1996,0.025416
D_P_run3,D,P,3,phase3_constructs,M4,S,deepseek/deepseek-v4-pro,False,1,61132,2026-05-21T14:35:05.322538,719,2089,0.002130195
D_P_run3,D,P,3,phase3_constructs,M5,E,moonshotai/kimi-k2.5,True,5,196528,2026-05-21T14:36:06.573640,734,9101,0.0175855
D_P_run3,D,P,3,phase4_ratings,M1,H,anthropic/claude-opus-4.7,False,1,9975,2026-05-21T14:42:19.613064,2159,843,0.03187
D_P_run3,D,P,3,phase4_ratings,M2,C,openai/gpt-5.5,False,1,33475,2026-05-21T14:42:29.698896,1307,2080,0.06893500000000001
D_P_run3,D,P,3,phase4_ratings,M3,Q,google/gemini-3.1-pro-preview,False,1,22773,2026-05-21T14:43:03.275924,1350,2496,0.032652
